term1,term2,count
wet,precipitation,0
wet,moisture,0
wet,natural disaster,0
wet,noaa,0
wet,rain,3
wet,rainfall,2
wet,river,2
wet,sea levels,0
wet,special flood hazard area,0
wet,storm,2
wet,storm intensity,0
wet,swamped,0
wet,thunder storm,0
wet,torrential rain,0
wet,weather,3
wet,wet,0
wet,wetter,0
wetter,alarm,0
wetter,action plan,0
wetter,active resources,0
wetter,effect,0
wetter,affected area,0
wetter,agency,0
wetter,agency dispatch,0
wetter,agency executive,0
wetter,agency administrator,0
wetter,after action report,0
wetter,after action review,0
wetter,alert level,0
wetter,allocated resources,0
wetter,assigned resources,0
wetter,available resources,0
wetter,contingency plan,0
wetter,death,0
wetter,devastation,0
wetter,devastating,0
wetter,died,0
wetter,disaster,0
wetter,disasters,0
wetter,extreme,0
wetter,hazard,0
wetter,killed,0
wetter,base flood,0
wetter,base flood elevation,0
wetter,flash flood,0
wetter,flooded homes,0
wetter,flooded cars,0
wetter,flood classification,0
wetter,flood crest,0
wetter,flood depth,0
wetter,flood elevation,0
wetter,flood elevation study,0
wetter,flood hazard level,0
wetter,flood insurance rate map,0
wetter,flood insurance study,0
wetter,flood mitigation assistance,0
wetter,flood of record,0
wetter,floodplain,0
wetter,floodplain fill,0
wetter,flood-proofing,0
wetter,flood stage,0
wetter,floodway,0
wetter,atmospheric moisture,0
wetter,climate change,0
wetter,crest,0
wetter,downpours,0
wetter,extreme rainfall,0
wetter,global warming,0
wetter,intense rainfall,0
wetter,precipitation,0
wetter,moisture,0
wetter,natural disaster,0
wetter,noaa,0
wetter,rain,0
wetter,rainfall,0
wetter,river,0
wetter,sea levels,0
wetter,special flood hazard area,0
wetter,storm,0
wetter,storm intensity,0
wetter,swamped,0
wetter,thunder storm,0
wetter,torrential rain,0
wetter,weather,0
wetter,wet,0
wetter,wetter,0
